serie,roll,tid,kategori,innehall,varde
krita_antal,bredd,2024-10,1.3 Bostadsrättsföreningar,Antal företag,27341
krita_antal,bredd,2024-11,1.3 Bostadsrättsföreningar,Antal företag,27345
krita_antal,bredd,2024-12,1.3 Bostadsrättsföreningar,Antal företag,27364
krita_antal,bredd,2025-01,1.3 Bostadsrättsföreningar,Antal företag,27389
krita_antal,bredd,2025-02,1.3 Bostadsrättsföreningar,Antal företag,27396
krita_antal,bredd,2025-03,1.3 Bostadsrättsföreningar,Antal företag,27410
krita_antal,bredd,2025-04,1.3 Bostadsrättsföreningar,Antal företag,27408
krita_antal,bredd,2025-05,1.3 Bostadsrättsföreningar,Antal företag,27420
krita_antal,bredd,2025-06,1.3 Bostadsrättsföreningar,Antal företag,27433
krita_antal,bredd,2025-07,1.3 Bostadsrättsföreningar,Antal företag,27422
krita_antal,bredd,2025-08,1.3 Bostadsrättsföreningar,Antal företag,27428
krita_antal,bredd,2025-09,1.3 Bostadsrättsföreningar,Antal företag,27454
krita_antal,bredd,2025-10,1.3 Bostadsrättsföreningar,Antal företag,27462
krita_antal,bredd,2025-11,1.3 Bostadsrättsföreningar,Antal företag,27477
krita_antal,bredd,2025-12,1.3 Bostadsrättsföreningar,Antal företag,27500
krita_antal,bredd,2026-01,1.3 Bostadsrättsföreningar,Antal företag,27513
krita_antal,bredd,2026-02,1.3 Bostadsrättsföreningar,Antal företag,27519
krita_antal,bredd,2026-03,1.3 Bostadsrättsföreningar,Antal företag,27537
krita_antal,bredd,2026-04,1.3 Bostadsrättsföreningar,Antal företag,27559
krita_antal,bredd,2026-05,1.3 Bostadsrättsföreningar,Antal företag,27571
krita_antal,bredd,2026-06,1.3 Bostadsrättsföreningar,Antal företag,27604
krita_antal,bredd,2026-07,1.3 Bostadsrättsföreningar,Antal företag,27607
krita_antal,bredd,2019-07,1.7 Bygg,Antal företag,26286
krita_antal,bredd,2019-08,1.7 Bygg,Antal företag,26522
krita_antal,bredd,2019-09,1.7 Bygg,Antal företag,26691
krita_antal,bredd,2019-10,1.7 Bygg,Antal företag,26851
krita_antal,bredd,2019-11,1.7 Bygg,Antal företag,27055
krita_antal,bredd,2019-12,1.7 Bygg,Antal företag,26962
krita_antal,bredd,2020-01,1.7 Bygg,Antal företag,27129
krita_antal,bredd,2020-02,1.7 Bygg,Antal företag,27655
krita_antal,bredd,2020-03,1.7 Bygg,Antal företag,27324
krita_antal,bredd,2020-04,1.7 Bygg,Antal företag,27380
krita_antal,bredd,2020-05,1.7 Bygg,Antal företag,27501
krita_antal,bredd,2020-06,1.7 Bygg,Antal företag,27003
krita_antal,bredd,2020-07,1.7 Bygg,Antal företag,27038
krita_antal,bredd,2020-08,1.7 Bygg,Antal företag,27274
krita_antal,bredd,2020-09,1.7 Bygg,Antal företag,27592
krita_antal,bredd,2020-10,1.7 Bygg,Antal företag,27350
krita_antal,bredd,2020-11,1.7 Bygg,Antal företag,27356
