serie,roll,tid,kategori,innehall,varde
krita_volym,kredit,2023-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",564566
krita_volym,kredit,2023-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",565081
krita_volym,kredit,2023-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",565405
krita_volym,kredit,2023-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",569744
krita_volym,kredit,2023-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",567090
krita_volym,kredit,2023-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",564120
krita_volym,kredit,2023-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",563269
krita_volym,kredit,2024-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",562763
krita_volym,kredit,2024-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",561782
krita_volym,kredit,2024-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",561224
krita_volym,kredit,2024-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",559585
krita_volym,kredit,2024-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",559248
krita_volym,kredit,2024-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558740
krita_volym,kredit,2024-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558072
krita_volym,kredit,2024-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557459
krita_volym,kredit,2024-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558447
krita_volym,kredit,2024-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557630
krita_volym,kredit,2024-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557686
krita_volym,kredit,2024-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557341
krita_volym,kredit,2025-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557454
krita_volym,kredit,2025-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558453
krita_volym,kredit,2025-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558361
krita_volym,kredit,2025-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",557888
krita_volym,kredit,2025-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558536
krita_volym,kredit,2025-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558657
krita_volym,kredit,2025-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558491
krita_volym,kredit,2025-08,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",558857
krita_volym,kredit,2025-09,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",559256
krita_volym,kredit,2025-10,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",559537
krita_volym,kredit,2025-11,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",561579
krita_volym,kredit,2025-12,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",561927
krita_volym,kredit,2026-01,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",562108
krita_volym,kredit,2026-02,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",564356
krita_volym,kredit,2026-03,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",564817
krita_volym,kredit,2026-04,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",565928
krita_volym,kredit,2026-05,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",567530
krita_volym,kredit,2026-06,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",569189
krita_volym,kredit,2026-07,1.3 Bostadsrättsföreningar,"Utestående lånebelopp, mnkr",570121
krita_volym,kredit,2019-07,1.7 Bygg,"Utestående lånebelopp, mnkr",59885
krita_volym,kredit,2019-08,1.7 Bygg,"Utestående lånebelopp, mnkr",59402
