"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1884 Nora","män","H transport- och magasineringsföretag","inrikes född",55,50,58,47,49,116,105,112,108,100
"1884 Nora","män","H transport- och magasineringsföretag","utrikes född",27,29,22,15,14,37,43,44,43,43
"1884 Nora","män","I hotell och restauranger","totalt",50,40,41,49,46,42,44,45,43,39
"1884 Nora","män","I hotell och restauranger","inrikes född",30,22,21,20,19,21,22,23,25,22
"1884 Nora","män","I hotell och restauranger","utrikes född",18,19,23,30,26,23,21,23,21,15
"1884 Nora","män","J informations- och kommunikationsföretag","totalt",16,17,16,21,21,49,57,66,69,67
"1884 Nora","män","J informations- och kommunikationsföretag","inrikes född",16,17,17,20,19,46,51,61,61,58
"1884 Nora","män","J informations- och kommunikationsföretag","utrikes född",0,0,0,0,3,3,3,8,10,9
"1884 Nora","män","K kreditinstitut och försäkringsbolag m.m.","totalt",6,6,8,6,7,11,15,15,16,16
"1884 Nora","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",6,6,8,6,7,11,14,14,13,14
"1884 Nora","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","män","L fastighetsbolag och fastighetsförvaltare","totalt",34,34,32,30,30,62,63,52,51,49
"1884 Nora","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",29,31,28,30,27,55,57,47,50,45
"1884 Nora","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",4,5,3,3,3,8,5,8,3,6
"1884 Nora","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",132,132,121,128,129,192,237,217,228,210
"1884 Nora","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",110,104,104,109,104,157,189,170,187,171
"1884 Nora","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",26,26,18,20,27,32,49,43,42,38
"1884 Nora","män","O civila myndigheter och försvaret","totalt",62,56,39,43,29,102,94,92,105,103
"1884 Nora","män","O civila myndigheter och försvaret","inrikes född",49,42,32,33,22,91,93,92,93,93
"1884 Nora","män","O civila myndigheter och försvaret","utrikes född",16,15,5,10,5,12,5,3,8,9
"1884 Nora","män","P utbildningsväsendet","totalt",93,98,96,98,96,141,137,143,142,146
"1884 Nora","män","P utbildningsväsendet","inrikes född",80,77,84,78,76,122,116,125,121,120
"1884 Nora","män","P utbildningsväsendet","utrikes född",14,19,12,19,20,18,20,20,21,20
"1884 Nora","män","Q enheter för vård och omsorg, socialtjänst","totalt",171,175,191,199,191,207,205,213,230,237
"1884 Nora","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",113,113,120,110,125,149,143,141,148,167
"1884 Nora","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",57,59,69,88,69,57,58,71,80,67
"1884 Nora","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",44,52,58,52,60,68,72,84,77,79
"1884 Nora","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",43,50,52,51,57,60,65,80,71,74
"1884 Nora","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",4,4,6,3,4,4,10,8,8,7
"1884 Nora","män","US uppgift saknas","totalt",47,48,43,47,9,55,59,53,58,20
"1884 Nora","män","US uppgift saknas","inrikes född",46,43,41,47,7,52,50,51,56,16
"1884 Nora","män","US uppgift saknas","utrikes född",4,6,4,0,3,5,9,3,0,7
"1884 Nora","kvinnor","A-U+US Total","totalt",1821,1887,1848,1835,1788,2354,2426,2411,2424,2407
"1884 Nora","kvinnor","A-U+US Total","inrikes född",1561,1610,1561,1541,1503,2043,2103,2068,2081,2068
"1884 Nora","kvinnor","A-U+US Total","utrikes född",261,281,287,295,281,314,321,342,347,340
"1884 Nora","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",25,29,21,25,23,32,32,27,28,30
"1884 Nora","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",23,29,21,25,23,31,32,27,28,29
"1884 Nora","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",158,157,165,157,169,186,190,193,181,193
"1884 Nora","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",143,145,151,145,154,174,176,177,172,175
"1884 Nora","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",12,14,14,9,13,13,16,16,13,17
"1884 Nora","kvinnor","D+E företag inom energi och miljö","totalt",0,0,0,0,0,4,4,4,6,8
"1884 Nora","kvinnor","D+E företag inom energi och miljö","inrikes född",0,0,0,0,0,0,3,4,4,7
"1884 Nora","kvinnor","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,3,3,3,3,3
"1884 Nora","kvinnor","F byggindustri","totalt",34,42,38,35,30,46,51,51,46,39
"1884 Nora","kvinnor","F byggindustri","inrikes född",34,39,34,29,26,47,48,46,40,36
"1884 Nora","kvinnor","F byggindustri","utrikes född",3,0,5,8,6,3,0,3,4,0
"1884 Nora","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",150,179,165,152,148,186,215,194,183,175
"1884 Nora","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",134,163,142,131,130,166,196,169,164,154
"1884 Nora","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",15,14,21,17,23,19,20,26,20,23
"1884 Nora","kvinnor","H transport- och magasineringsföretag","totalt",16,15,10,12,11,26,24,22,28,21
"1884 Nora","kvinnor","H transport- och magasineringsföretag","inrikes född",16,12,9,8,8,29,26,22,26,20
"1884 Nora","kvinnor","H transport- och magasineringsföretag","utrikes född",0,4,4,0,0,3,0,0,0,0
"1884 Nora","kvinnor","I hotell och restauranger","totalt",57,58,59,56,71,63,67,70,61,76
"1884 Nora","kvinnor","I hotell och restauranger","inrikes född",41,42,44,35,48,44,48,53,43,54
"1884 Nora","kvinnor","I hotell och restauranger","utrikes född",16,20,19,18,20,17,15,18,17,18
"1884 Nora","kvinnor","J informations- och kommunikationsföretag","totalt",5,6,5,8,7,13,20,28,31,24
"1884 Nora","kvinnor","J informations- och kommunikationsföretag","inrikes född",5,6,4,3,5,13,16,25,26,22
"1884 Nora","kvinnor","J informations- och kommunikationsföretag","utrikes född",0,0,0,3,5,0,0,0,4,3
"1884 Nora","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",5,7,5,8,6,11,9,9,12,11
"1884 Nora","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",5,7,5,8,6,11,9,9,12,11
"1884 Nora","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",21,25,24,20,23,26,29,31,24,29
"1884 Nora","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",19,20,18,21,21,25,24,27,21,22
"1884 Nora","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",3,5,4,0,3,3,5,5,0,3
"1884 Nora","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",101,99,91,93,85,189,188,172,167,175
"1884 Nora","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",82,81,73,78,71,157,151,136,132,140
"1884 Nora","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",19,21,16,18,16,33,38,35,38,34
"1884 Nora","kvinnor","O civila myndigheter och försvaret","totalt",92,96,104,97,77,139,158,173,181,177
"1884 Nora","kvinnor","O civila myndigheter och försvaret","inrikes född",89,90,100,89,68,132,149,160,172,170
"1884 Nora","kvinnor","O civila myndigheter och försvaret","utrikes född",6,5,3,7,10,6,11,13,8,8
"1884 Nora","kvinnor","P utbildningsväsendet","totalt",345,343,345,378,371,426,424,427,446,444
"1884 Nora","kvinnor","P utbildningsväsendet","inrikes född",275,275,280,303,303,348,348,353,364,360
"1884 Nora","kvinnor","P utbildningsväsendet","utrikes född",68,68,67,77,72,79,76,77,84,86
"1884 Nora","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",673,692,672,678,672,860,867,857,878,892
"1884 Nora","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",566,575,556,553,557,742,744,724,737,758
"1884 Nora","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",106,118,116,127,118,120,121,132,143,133
"1884 Nora","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",82,82,79,88,84,98,101,103,117,106
"1884 Nora","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",76,79,73,78,81,86,86,96,108,102
"1884 Nora","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",6,6,6,7,9,12,12,8,9,10
"1884 Nora","kvinnor","US uppgift saknas","totalt",53,56,51,35,0,51,54,51,42,8
"1884 Nora","kvinnor","US uppgift saknas","inrikes född",50,50,41,32,0,50,48,44,31,8
"1884 Nora","kvinnor","US uppgift saknas","utrikes född",7,7,9,4,0,3,6,9,5,0
"1884 Nora","totalt","A-U+US Total","totalt",3514,3614,3582,3529,3346,4808,4950,4940,4955,4851
"1884 Nora","totalt","A-U+US Total","inrikes född",2998,3055,3021,2961,2806,4177,4278,4237,4256,4175
"1884 Nora","totalt","A-U+US Total","utrikes född",517,557,558,566,538,632,675,702,702,676
"1884 Nora","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",119,125,114,115,113,135,138,124,119,121
"1884 Nora","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",116,121,112,112,111,129,133,113,113,113
"1884 Nora","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",4,4,4,3,4,8,8,8,6,8
"1884 Nora","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",555,554,565,538,553,708,711,724,695,709
"1884 Nora","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",506,506,518,482,494,638,639,645,630,638
"1884 Nora","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",48,50,47,52,60,69,71,74,63,71
"1884 Nora","totalt","D+E företag inom energi och miljö","totalt",15,10,6,7,6,32,33,28,32,28
"1884 Nora","totalt","D+E företag inom energi och miljö","inrikes född",15,10,6,7,6,29,30,22,31,25
"1884 Nora","totalt","D+E företag inom energi och miljö","utrikes född",0,0,0,0,0,3,3,4,3,3
"1884 Nora","totalt","F byggindustri","totalt",351,383,398,371,297,504,521,523,507,483
"1884 Nora","totalt","F byggindustri","inrikes född",317,342,343,332,269,466,480,485,466,447
"1884 Nora","totalt","F byggindustri","utrikes född",34,41,54,36,24,38,38,38,42,31
"1884 Nora","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",275,320,316,297,284,442,490,467,450,435
"1884 Nora","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",246,282,276,267,252,406,446,410,405,390
"1884 Nora","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",30,37,38,31,32,41,42,57,42,49
"1884 Nora","totalt","H transport- och magasineringsföretag","totalt",99,90,95,73,70,185,171,176,179,161
"1884 Nora","totalt","H transport- och magasineringsföretag","inrikes född",70,63,70,55,55,143,127,133,134,120
"1884 Nora","totalt","H transport- och magasineringsföretag","utrikes född",27,29,27,15,15,37,46,44,44,46
"1884 Nora","totalt","I hotell och restauranger","totalt",108,101,106,106,118,107,106,115,103,117
"1884 Nora","totalt","I hotell och restauranger","inrikes född",69,61,64,59,72,68,66,78,67,81
"1884 Nora","totalt","I hotell och restauranger","utrikes född",35,35,41,47,43,41,39,37,36,38
"1884 Nora","totalt","J informations- och kommunikationsföretag","totalt",20,25,21,28,31,61,72,91,98,89
"1884 Nora","totalt","J informations- och kommunikationsföretag","inrikes född",20,25,19,25,22,58,68,83,89,82
"1884 Nora","totalt","J informations- och kommunikationsföretag","utrikes född",0,0,0,3,5,3,5,9,10,12
"1884 Nora","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",13,7,16,12,14,20,21,30,29,26
"1884 Nora","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",13,7,16,12,14,20,24,28,24,24
"1884 Nora","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",0,0,0,0,0,0,0,0,0,0
"1884 Nora","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",55,59,56,50,57,88,93,80,76,81
"1884 Nora","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",51,51,49,48,47,74,83,73,72,69
"1884 Nora","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",10,9,7,0,3,10,10,11,5,12
"1884 Nora","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",231,230,212,222,215,382,426,387,396,385
"1884 Nora","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",189,183,178,187,174,319,341,308,317,310
"1884 Nora","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",39,45,34,39,43,64,84,78,79,75
"1884 Nora","totalt","O civila myndigheter och försvaret","totalt",155,154,144,136,104,244,254,265,284,283
"1884 Nora","totalt","O civila myndigheter och försvaret","inrikes född",136,134,132,121,91,226,242,250,269,267
"1884 Nora","totalt","O civila myndigheter och försvaret","utrikes född",20,22,13,16,14,20,14,18,16,19
"1884 Nora","totalt","P utbildningsväsendet","totalt",438,441,444,481,471,567,562,570,589,589
"1884 Nora","totalt","P utbildningsväsendet","inrikes född",353,354,361,385,378,468,465,477,484,481
"1884 Nora","totalt","P utbildningsväsendet","utrikes född",84,86,82,95,89,101,96,95,106,104
"1884 Nora","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",844,865,861,877,865,1065,1070,1067,1109,1129
"1884 Nora","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",680,688,673,662,680,890,888,865,888,925
"1884 Nora","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",164,176,186,214,187,176,181,202,222,202
"1884 Nora","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",129,138,137,143,143,160,170,191,192,190
"1884 Nora","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",118,125,126,129,132,148,150,177,179,177
"1884 Nora","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",13,13,11,9,11,13,18,16,14,14
"1884 Nora","totalt","US uppgift saknas","totalt",102,105,96,84,10,107,110,106,100,28
"1884 Nora","totalt","US uppgift saknas","inrikes född",92,90,84,78,8,100,98,91,93,23
"1884 Nora","totalt","US uppgift saknas","utrikes född",11,13,12,6,3,10,18,10,7,7
"1885 Lindesberg","män","A-U+US Total","totalt",5383,5437,5394,5327,5165,5794,5842,5842,5801,5687
"1885 Lindesberg","män","A-U+US Total","inrikes född",4576,4585,4527,4438,4292,4945,4959,4938,4890,4755
"1885 Lindesberg","män","A-U+US Total","utrikes född",804,851,869,889,876,849,885,902,913,932
"1885 Lindesberg","män","A företag inom jordbruk, skogsbruk och fiske","totalt",302,314,292,298,321,326,331,306,319,326
"1885 Lindesberg","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",292,300,280,282,291,311,310,296,303,300
"1885 Lindesberg","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",10,19,10,14,30,13,19,10,14,27
"1885 Lindesberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",1974,2030,2034,1952,1796,1832,1887,1891,1821,1714
"1885 Lindesberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",1687,1722,1676,1604,1507,1590,1624,1607,1544,1480
"1885 Lindesberg","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",288,310,356,345,288,240,260,283,283,231
"1885 Lindesberg","män","D+E företag inom energi och miljö","totalt",69,68,69,71,76,77,68,66,68,68
"1885 Lindesberg","män","D+E företag inom energi och miljö","inrikes född",60,60,60,62,67,69,61,60,59,59
"1885 Lindesberg","män","D+E företag inom energi och miljö","utrikes född",7,8,7,7,11,9,12,10,10,6
"1885 Lindesberg","män","F byggindustri","totalt",702,670,702,721,688,849,813,834,855,822
"1885 Lindesberg","män","F byggindustri","inrikes född",648,616,646,656,633,762,741,758,773,742
"1885 Lindesberg","män","F byggindustri","utrikes född",55,56,54,65,57,82,75,78,84,79
"1885 Lindesberg","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",429,413,417,425,431,554,544,545,555,576
"1885 Lindesberg","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",369,355,365,357,367,473,464,474,473,500
