"region","kön","näringsgren SNI 2007","födelseregion","sysselsatta efter arbetsställets belägenhet 2020","sysselsatta efter arbetsställets belägenhet 2021","sysselsatta efter arbetsställets belägenhet 2022","sysselsatta efter arbetsställets belägenhet 2023","sysselsatta efter arbetsställets belägenhet 2024","sysselsatta efter bostadens belägenhet 2020","sysselsatta efter bostadens belägenhet 2021","sysselsatta efter bostadens belägenhet 2022","sysselsatta efter bostadens belägenhet 2023","sysselsatta efter bostadens belägenhet 2024"
"1864 Ljusnarsberg","totalt","Q enheter för vård och omsorg, socialtjänst","totalt",375,371,358,368,403,376,381,376,379,386
"1864 Ljusnarsberg","totalt","Q enheter för vård och omsorg, socialtjänst","inrikes född",325,313,298,307,334,312,315,304,309,314
"1864 Ljusnarsberg","totalt","Q enheter för vård och omsorg, socialtjänst","utrikes född",51,58,60,59,70,64,66,72,70,72
"1864 Ljusnarsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",61,61,66,69,75,65,62,74,74,80
"1864 Ljusnarsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",49,48,52,56,61,54,51,58,58,62
"1864 Ljusnarsberg","totalt","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",11,12,14,13,15,11,11,16,15,17
"1864 Ljusnarsberg","totalt","US uppgift saknas","totalt",38,40,35,36,6,48,46,45,45,15
"1864 Ljusnarsberg","totalt","US uppgift saknas","inrikes född",33,36,29,30,5,41,41,38,36,10
"1864 Ljusnarsberg","totalt","US uppgift saknas","utrikes född",5,5,6,6,3,7,5,8,9,4
"1880 Örebro","män","A-U+US Total","totalt",42894,43497,45112,45440,45312,38749,39025,40270,40725,40603
"1880 Örebro","män","A-U+US Total","inrikes född",34831,34933,35691,35726,35606,31037,30967,31447,31565,31392
"1880 Örebro","män","A-U+US Total","utrikes född",8062,8564,9421,9713,9706,7712,8058,8823,9162,9210
"1880 Örebro","män","A företag inom jordbruk, skogsbruk och fiske","totalt",663,637,614,601,585,623,601,583,577,562
"1880 Örebro","män","A företag inom jordbruk, skogsbruk och fiske","inrikes född",627,605,582,570,558,595,576,555,546,533
"1880 Örebro","män","A företag inom jordbruk, skogsbruk och fiske","utrikes född",34,34,32,32,28,26,25,28,32,28
"1880 Örebro","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",4790,4759,4877,4877,4945,4833,4827,4993,5067,5217
"1880 Örebro","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",4025,3945,3989,3993,4038,3993,3961,4032,4071,4173
"1880 Örebro","män","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",765,814,888,884,906,840,867,961,996,1043
"1880 Örebro","män","D+E företag inom energi och miljö","totalt",368,400,401,411,405,384,394,396,400,410
"1880 Örebro","män","D+E företag inom energi och miljö","inrikes född",333,364,364,372,368,343,355,357,360,366
"1880 Örebro","män","D+E företag inom energi och miljö","utrikes född",35,36,37,39,38,41,39,39,41,43
"1880 Örebro","män","F byggindustri","totalt",5246,5404,5514,5560,5383,4210,4300,4362,4362,4219
"1880 Örebro","män","F byggindustri","inrikes född",4751,4800,4812,4782,4648,3780,3808,3797,3766,3668
"1880 Örebro","män","F byggindustri","utrikes född",493,603,701,777,735,431,491,565,596,551
"1880 Örebro","män","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",6242,6348,6652,6832,6846,5695,5781,6034,6196,6125
"1880 Örebro","män","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",5223,5247,5389,5465,5442,4712,4747,4855,4906,4824
"1880 Örebro","män","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",1020,1101,1264,1368,1405,982,1034,1179,1291,1302
"1880 Örebro","män","H transport- och magasineringsföretag","totalt",3314,3423,3495,3437,3410,2904,2985,3052,2955,2977
"1880 Örebro","män","H transport- och magasineringsföretag","inrikes född",2286,2276,2243,2159,2126,1966,1955,1940,1862,1841
"1880 Örebro","män","H transport- och magasineringsföretag","utrikes född",1027,1147,1252,1279,1284,936,1031,1112,1093,1137
"1880 Örebro","män","I hotell och restauranger","totalt",1278,1225,1399,1411,1391,1309,1269,1437,1459,1434
"1880 Örebro","män","I hotell och restauranger","inrikes född",554,532,621,629,653,564,555,644,647,653
"1880 Örebro","män","I hotell och restauranger","utrikes född",724,692,776,783,739,746,715,794,813,782
"1880 Örebro","män","J informations- och kommunikationsföretag","totalt",1952,1987,2029,2136,2083,1758,1797,1892,1974,1915
"1880 Örebro","män","J informations- och kommunikationsföretag","inrikes född",1813,1838,1860,1956,1919,1614,1656,1723,1797,1751
"1880 Örebro","män","J informations- och kommunikationsföretag","utrikes född",139,149,168,181,163,145,141,171,179,163
"1880 Örebro","män","K kreditinstitut och försäkringsbolag m.m.","totalt",449,474,476,482,481,490,495,499,526,529
"1880 Örebro","män","K kreditinstitut och försäkringsbolag m.m.","inrikes född",389,400,393,400,406,435,425,421,436,450
"1880 Örebro","män","K kreditinstitut och försäkringsbolag m.m.","utrikes född",58,74,83,83,76,54,70,79,89,80
"1880 Örebro","män","L fastighetsbolag och fastighetsförvaltare","totalt",1046,1014,1003,974,985,941,922,907,883,878
"1880 Örebro","män","L fastighetsbolag och fastighetsförvaltare","inrikes född",910,879,868,839,851,807,792,774,756,752
"1880 Örebro","män","L fastighetsbolag och fastighetsförvaltare","utrikes född",137,137,136,134,134,135,131,134,128,126
"1880 Örebro","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",5199,5388,5760,5895,5813,4426,4553,4865,4974,4916
"1880 Örebro","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",4171,4217,4433,4540,4442,3539,3551,3724,3798,3745
"1880 Örebro","män","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",1028,1170,1327,1356,1370,887,1002,1141,1176,1172
"1880 Örebro","män","O civila myndigheter och försvaret","totalt",3996,4196,4126,4115,4349,2910,2956,2873,2815,2931
"1880 Örebro","män","O civila myndigheter och försvaret","inrikes född",3660,3832,3766,3771,4000,2601,2614,2531,2482,2580
"1880 Örebro","män","O civila myndigheter och försvaret","utrikes född",337,363,360,343,349,308,342,343,334,351
"1880 Örebro","män","P utbildningsväsendet","totalt",2636,2662,2674,2645,2756,2700,2721,2728,2719,2810
"1880 Örebro","män","P utbildningsväsendet","inrikes född",2121,2140,2149,2125,2220,2184,2186,2180,2171,2258
"1880 Örebro","män","P utbildningsväsendet","utrikes född",515,523,525,522,536,517,534,548,547,553
"1880 Örebro","män","Q enheter för vård och omsorg, socialtjänst","totalt",3724,3669,4006,4124,4163,3594,3572,3681,3890,3970
"1880 Örebro","män","Q enheter för vård och omsorg, socialtjänst","inrikes född",2433,2395,2635,2663,2641,2392,2367,2427,2507,2502
"1880 Örebro","män","Q enheter för vård och omsorg, socialtjänst","utrikes född",1291,1275,1374,1460,1520,1202,1205,1253,1383,1468
"1880 Örebro","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",1685,1618,1782,1683,1652,1573,1483,1567,1570,1545
"1880 Örebro","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",1286,1231,1353,1266,1256,1190,1122,1182,1187,1183
"1880 Örebro","män","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",398,388,428,418,396,383,361,385,383,362
"1880 Örebro","män","US uppgift saknas","totalt",309,294,308,254,64,401,369,400,357,165
"1880 Örebro","män","US uppgift saknas","inrikes född",249,238,238,199,37,320,297,308,273,113
"1880 Örebro","män","US uppgift saknas","utrikes född",61,55,70,56,28,81,72,92,85,51
"1880 Örebro","kvinnor","A-U+US Total","totalt",40680,41107,43247,43543,43792,37580,37939,39257,40077,40393
"1880 Örebro","kvinnor","A-U+US Total","inrikes född",33550,33701,35041,34896,34954,30803,30889,31527,31839,31933
"1880 Örebro","kvinnor","A-U+US Total","utrikes född",7129,7405,8206,8646,8838,6777,7050,7730,8238,8459
"1880 Örebro","kvinnor","A företag inom jordbruk, skogsbruk och fiske","totalt",221,229,235,229,236,217,226,231,228,229
"1880 Örebro","kvinnor","A företag inom jordbruk, skogsbruk och fiske","inrikes född",213,220,224,218,227,208,217,220,217,220
"1880 Örebro","kvinnor","A företag inom jordbruk, skogsbruk och fiske","utrikes född",8,8,11,11,10,9,9,10,10,10
"1880 Örebro","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",1291,1294,1383,1441,1464,1469,1473,1539,1583,1639
"1880 Örebro","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",1115,1111,1165,1201,1205,1274,1277,1314,1356,1390
"1880 Örebro","kvinnor","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",177,183,218,240,258,195,196,224,228,249
"1880 Örebro","kvinnor","D+E företag inom energi och miljö","totalt",137,141,150,159,166,144,153,149,153,162
"1880 Örebro","kvinnor","D+E företag inom energi och miljö","inrikes född",127,129,137,145,150,131,141,136,139,147
"1880 Örebro","kvinnor","D+E företag inom energi och miljö","utrikes född",10,12,14,16,15,12,12,12,14,16
"1880 Örebro","kvinnor","F byggindustri","totalt",535,540,568,580,579,450,457,480,493,473
"1880 Örebro","kvinnor","F byggindustri","inrikes född",481,482,500,507,513,398,405,415,424,411
"1880 Örebro","kvinnor","F byggindustri","utrikes född",54,57,68,72,66,51,52,66,68,62
"1880 Örebro","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",4104,4151,4398,4526,4504,3929,3959,4190,4300,4284
"1880 Örebro","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",3680,3709,3860,3922,3904,3511,3525,3670,3717,3703
"1880 Örebro","kvinnor","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",423,443,537,605,601,417,435,520,583,580
"1880 Örebro","kvinnor","H transport- och magasineringsföretag","totalt",811,850,872,842,763,756,785,809,782,748
"1880 Örebro","kvinnor","H transport- och magasineringsföretag","inrikes född",714,746,766,744,668,677,693,712,691,651
"1880 Örebro","kvinnor","H transport- och magasineringsföretag","utrikes född",97,104,106,98,94,80,91,98,91,96
"1880 Örebro","kvinnor","I hotell och restauranger","totalt",1275,1219,1490,1523,1483,1195,1175,1414,1480,1456
"1880 Örebro","kvinnor","I hotell och restauranger","inrikes född",943,881,1056,1062,1029,885,849,1007,1038,1008
"1880 Örebro","kvinnor","I hotell och restauranger","utrikes född",332,338,435,461,454,312,328,407,442,448
"1880 Örebro","kvinnor","J informations- och kommunikationsföretag","totalt",617,635,697,766,766,523,554,597,658,672
"1880 Örebro","kvinnor","J informations- och kommunikationsföretag","inrikes född",566,575,624,682,676,477,498,534,576,581
"1880 Örebro","kvinnor","J informations- och kommunikationsföretag","utrikes född",51,60,72,84,90,47,56,62,81,91
"1880 Örebro","kvinnor","K kreditinstitut och försäkringsbolag m.m.","totalt",426,457,466,481,527,444,444,447,470,503
"1880 Örebro","kvinnor","K kreditinstitut och försäkringsbolag m.m.","inrikes född",382,405,405,418,464,397,395,398,419,452
"1880 Örebro","kvinnor","K kreditinstitut och försäkringsbolag m.m.","utrikes född",44,53,62,62,62,47,49,50,51,51
"1880 Örebro","kvinnor","L fastighetsbolag och fastighetsförvaltare","totalt",667,624,621,595,599,607,584,586,569,561
"1880 Örebro","kvinnor","L fastighetsbolag och fastighetsförvaltare","inrikes född",585,552,551,526,524,528,517,519,502,487
"1880 Örebro","kvinnor","L fastighetsbolag och fastighetsförvaltare","utrikes född",83,71,69,69,74,79,68,66,67,75
"1880 Örebro","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",3959,4052,4276,4452,4508,3312,3419,3626,3783,3792
"1880 Örebro","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",3243,3260,3359,3468,3472,2666,2698,2814,2900,2879
"1880 Örebro","kvinnor","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",715,793,916,984,1037,647,721,812,880,913
"1880 Örebro","kvinnor","O civila myndigheter och försvaret","totalt",4536,4778,4759,4650,4969,4070,4216,4192,4095,4353
"1880 Örebro","kvinnor","O civila myndigheter och försvaret","inrikes född",4083,4278,4252,4218,4505,3631,3744,3722,3682,3913
"1880 Örebro","kvinnor","O civila myndigheter och försvaret","utrikes född",454,500,506,433,465,438,474,471,415,439
"1880 Örebro","kvinnor","P utbildningsväsendet","totalt",6717,6783,6846,6871,7042,6516,6592,6687,6735,6880
"1880 Örebro","kvinnor","P utbildningsväsendet","inrikes född",5512,5523,5517,5480,5599,5325,5336,5337,5326,5442
"1880 Örebro","kvinnor","P utbildningsväsendet","utrikes född",1205,1259,1329,1391,1444,1191,1256,1350,1409,1437
"1880 Örebro","kvinnor","Q enheter för vård och omsorg, socialtjänst","totalt",13044,13041,13976,14065,13963,11644,11632,11867,12419,12439
"1880 Örebro","kvinnor","Q enheter för vård och omsorg, socialtjänst","inrikes född",10083,10051,10700,10492,10296,8902,8840,8849,9061,8939
"1880 Örebro","kvinnor","Q enheter för vård och omsorg, socialtjänst","utrikes född",2960,2991,3276,3572,3667,2742,2792,3018,3359,3500
"1880 Örebro","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","totalt",2050,2028,2186,2089,2124,1959,1950,2082,2021,2071
"1880 Örebro","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","inrikes född",1592,1548,1686,1637,1674,1524,1503,1616,1589,1641
"1880 Örebro","kvinnor","R+S+T+U enheter för kultur, nöje och fritid; andra serviceföretag m.m.","utrikes född",458,479,500,451,450,435,446,465,433,431
"1880 Örebro","kvinnor","US uppgift saknas","totalt",292,283,326,275,99,344,322,361,306,132
"1880 Örebro","kvinnor","US uppgift saknas","inrikes född",235,230,240,181,47,269,257,264,200,69
"1880 Örebro","kvinnor","US uppgift saknas","utrikes född",59,53,86,94,51,76,65,97,105,63
"1880 Örebro","totalt","A-U+US Total","totalt",83575,84604,88360,88981,89104,76329,76963,79528,80803,80996
"1880 Örebro","totalt","A-U+US Total","inrikes född",68383,68634,70732,70623,70560,61840,61856,62975,63404,63326
"1880 Örebro","totalt","A-U+US Total","utrikes född",15192,15969,17628,18359,18544,14489,15108,16553,17399,17671
"1880 Örebro","totalt","A företag inom jordbruk, skogsbruk och fiske","totalt",884,866,849,831,822,838,826,813,804,791
"1880 Örebro","totalt","A företag inom jordbruk, skogsbruk och fiske","inrikes född",840,823,806,787,783,804,792,774,763,753
"1880 Örebro","totalt","A företag inom jordbruk, skogsbruk och fiske","utrikes född",43,42,44,44,39,34,34,39,42,38
"1880 Örebro","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","totalt",6081,6052,6260,6317,6408,6302,6298,6531,6650,6856
"1880 Örebro","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","inrikes född",5140,5054,5154,5194,5243,5269,5236,5347,5426,5563
"1880 Örebro","totalt","B+C tillverkningsindustri; gruvor och mineralutvinningsindustri","utrikes född",941,997,1105,1123,1164,1033,1061,1185,1224,1293
"1880 Örebro","totalt","D+E företag inom energi och miljö","totalt",505,541,551,570,571,527,546,545,553,571
"1880 Örebro","totalt","D+E företag inom energi och miljö","inrikes född",460,492,501,516,518,474,495,494,499,513
"1880 Örebro","totalt","D+E företag inom energi och miljö","utrikes född",44,48,51,54,53,53,51,51,55,58
"1880 Örebro","totalt","F byggindustri","totalt",5781,5943,6082,6140,5963,4660,4756,4843,4855,4692
"1880 Örebro","totalt","F byggindustri","inrikes född",5234,5282,5312,5289,5161,4179,4213,4212,4191,4078
"1880 Örebro","totalt","F byggindustri","utrikes född",548,661,770,849,802,481,544,631,664,614
"1880 Örebro","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","totalt",10345,10498,11049,11359,11350,9622,9740,10223,10497,10409
"1880 Örebro","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","inrikes född",8902,8955,9249,9386,9344,8224,8271,8525,8624,8528
"1880 Örebro","totalt","G handel; serviceverkstäder för motorfordon och motorcyklar","utrikes född",1443,1543,1801,1973,2006,1400,1468,1699,1874,1882
"1880 Örebro","totalt","H transport- och magasineringsföretag","totalt",4126,4274,4367,4279,4173,3660,3772,3861,3737,3725
"1880 Örebro","totalt","H transport- och magasineringsföretag","inrikes född",3003,3022,3009,2903,2793,2643,2648,2653,2555,2493
"1880 Örebro","totalt","H transport- och magasineringsföretag","utrikes född",1123,1252,1358,1376,1380,1016,1123,1209,1184,1233
"1880 Örebro","totalt","I hotell och restauranger","totalt",2553,2444,2888,2933,2874,2506,2445,2852,2940,2891
"1880 Örebro","totalt","I hotell och restauranger","inrikes född",1497,1413,1677,1690,1682,1448,1403,1651,1685,1661
"1880 Örebro","totalt","I hotell och restauranger","utrikes född",1055,1031,1211,1243,1193,1057,1042,1200,1255,1230
"1880 Örebro","totalt","J informations- och kommunikationsföretag","totalt",2569,2622,2725,2903,2849,2283,2350,2491,2632,2586
"1880 Örebro","totalt","J informations- och kommunikationsföretag","inrikes född",2380,2413,2485,2638,2596,2090,2154,2258,2372,2332
"1880 Örebro","totalt","J informations- och kommunikationsföretag","utrikes född",190,210,240,265,253,192,196,233,260,254
"1880 Örebro","totalt","K kreditinstitut och försäkringsbolag m.m.","totalt",875,930,942,962,1007,933,939,947,996,1031
"1880 Örebro","totalt","K kreditinstitut och försäkringsbolag m.m.","inrikes född",772,804,796,817,870,833,820,818,856,902
"1880 Örebro","totalt","K kreditinstitut och försäkringsbolag m.m.","utrikes född",103,126,145,145,138,101,119,129,139,130
"1880 Örebro","totalt","L fastighetsbolag och fastighetsförvaltare","totalt",1714,1639,1625,1568,1583,1549,1505,1493,1454,1440
"1880 Örebro","totalt","L fastighetsbolag och fastighetsförvaltare","inrikes född",1493,1430,1419,1364,1377,1336,1309,1292,1258,1240
"1880 Örebro","totalt","L fastighetsbolag och fastighetsförvaltare","utrikes född",220,208,206,204,208,214,198,200,196,201
"1880 Örebro","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","totalt",9157,9440,10035,10348,10321,7739,7970,8491,8756,8710
"1880 Örebro","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","inrikes född",7414,7477,7791,8006,7915,6205,6248,6537,6699,6624
"1880 Örebro","totalt","M+N företag inom juridik, ekonomi, vetenskap och teknik; företag inom uthyrning, fastighetsservice, resetjänster och andra stödtjänster","utrikes född",1742,1964,2243,2341,2407,1534,1723,1954,2057,2086
